# time_s X_M Y_M Z_M
6.754999999999999716e+01 4.997357486299968319e-11 4.730751120769963175e-05 2.324859433225391611e-08
6.760000000000000853e+01 4.997588371171673248e-11 4.693306672228050495e-05 2.324901979014657321e-08
6.765000000000000568e+01 4.997821367862171525e-11 4.656158713655500204e-05 2.324947710809807518e-08
6.770000000000000284e+01 4.998056494328515102e-11 4.619304895736489180e-05 2.324996522615639915e-08
6.775000000000000000e+01 4.998293768455673603e-11 4.582742887769902053e-05 2.325048313644733130e-08
6.779999999999999716e+01 4.998533204471413999e-11 4.546470377399826335e-05 2.325102986300839912e-08
6.785000000000000853e+01 4.998774819060194779e-11 4.510485070650309907e-05 2.325160448559007037e-08
6.790000000000000568e+01 4.999018626393088729e-11 4.474784691935567425e-05 2.325220615699405434e-08
6.795000000000000284e+01 4.999264642590749973e-11 4.439366983579886113e-05 2.325283405665007953e-08
6.800000000000000000e+01 4.999512884483998856e-11 4.404229705758173539e-05 2.325348739956877059e-08
6.804999999999999716e+01 4.999763368542274732e-11 4.369370636424081781e-05 2.325416544366439037e-08
6.810000000000000853e+01 5.000016110365426534e-11 4.334787571523083654e-05 2.325486753052406763e-08
6.815000000000000568e+01 5.000271126721835395e-11 4.300478324041903194e-05 2.325559298512757306e-08
6.820000000000000284e+01 5.000528434168494506e-11 4.266440724397648697e-05 2.325634117840944401e-08
6.825000000000000000e+01 5.000788049273974353e-11 4.232672620198748165e-05 2.325711151345652313e-08
6.829999999999999716e+01 5.001049989271948396e-11 4.199171876245666923e-05 2.325790343869011371e-08
6.835000000000000853e+01 5.001314272785172560e-11 4.165936374581264735e-05 2.325871646667137175e-08
6.840000000000000568e+01 5.001580916503299772e-11 4.132964013451353568e-05 2.325955007462587904e-08
6.845000000000000284e+01 5.001849938153741782e-11 4.100252707960207578e-05 2.326040378893190734e-08
6.850000000000000000e+01 5.002121355682212353e-11 4.067800389705239158e-05 2.326127715880681048e-08
6.854999999999999716e+01 5.002395186684562746e-11 4.035605007122853330e-05 2.326216979812657949e-08
6.860000000000000853e+01 5.002671449243529837e-11 4.003664524643030259e-05 2.326308132004658222e-08
6.865000000000000568e+01 5.002950161834952579e-11 3.971976922632981300e-05 2.326401134262448895e-08
6.870000000000000284e+01 5.003231342954745213e-11 3.940540197577499255e-05 2.326495951575045742e-08
6.875000000000000000e+01 5.003515011220031725e-11 3.909352361851857314e-05 2.326592551042601184e-08
6.879999999999999716e+01 5.003801184584000229e-11 3.878411444175623566e-05 2.326690905671500336e-08
6.885000000000000853e+01 5.004089882149542345e-11 3.847715488114159422e-05 2.326790985090607927e-08
6.890000000000000568e+01 5.004381122764628780e-11 3.817262552997850939e-05 2.326892762463972342e-08
6.895000000000000284e+01 5.004674925381954541e-11 3.787050713515867080e-05 2.326996212524559407e-08
6.900000000000000000e+01 5.004971309774135443e-11 3.757078059823746447e-05 2.327101312640666533e-08
6.904999999999999716e+01 5.005270296269089158e-11 3.727342697325738275e-05 2.327208042259573614e-08
6.910000000000000853e+01 5.005571904228481065e-11 3.697842746039943783e-05 2.327316380269464535e-08
6.915000000000000568e+01 5.005876153756058364e-11 3.668576341035543066e-05 2.327426307710668796e-08
6.920000000000000284e+01 5.006183065192223337e-11 3.639541632135159230e-05 2.327537806820486608e-08
6.925000000000000000e+01 5.006492658759293065e-11 3.610736784279622633e-05 2.327650863154342368e-08
6.929999999999999716e+01 5.006804955234163345e-11 3.582159976499471631e-05 2.327765461402185369e-08
6.935000000000000853e+01 5.007119975590080034e-11 3.553809402284395145e-05 2.327881587531029860e-08
6.940000000000000568e+01 5.007437740993029179e-11 3.525683269471848504e-05 2.327999228751387396e-08
6.945000000000000284e+01 5.007758272408122481e-11 3.497779800232594260e-05 2.328118373853052869e-08
6.950000000000000000e+01 5.008081589615355109e-11 3.470097231314638183e-05 2.328239014622345142e-08
6.954999999999999716e+01 5.008407714935981346e-11 3.442633812540649060e-05 2.328361140104511668e-08
6.960000000000000853e+01 5.008736669887737392e-11 3.415387807927036261e-05 2.328484741606333866e-08
6.965000000000000568e+01 5.009068476135492909e-11 3.388357495210517277e-05 2.328609811174507535e-08
6.970000000000000284e+01 5.009403155487978486e-11 3.361541165728280852e-05 2.328736341522921105e-08
6.975000000000000000e+01 5.009740730484893876e-11 3.334937124987659332e-05 2.328864328420969260e-08
6.979999999999999716e+01 5.010081223742175160e-11 3.308543691785575572e-05 2.328993767905200544e-08
6.985000000000000853e+01 5.010424657438778288e-11 3.282359197493252078e-05 2.329124654080882060e-08
6.990000000000000568e+01 5.010771054271422575e-11 3.256381987055189460e-05 2.329256983042808438e-08
6.995000000000000284e+01 5.011120437122833760e-11 3.230610418485743587e-05 2.329390751433286483e-08
7.000000000000000000e+01 5.011472829062671998e-11 3.205042862754269950e-05 2.329525956386931119e-08
7.004999999999999716e+01 5.011828255571574961e-11 3.179677705050511601e-05 2.329662599531684747e-08
7.010000000000000853e+01 5.012186740003892523e-11 3.154513341852052509e-05 2.329800678653362214e-08
7.015000000000000568e+01 5.012548306416187567e-11 3.129548182565033249e-05 2.329940192799551733e-08
7.020000000000000284e+01 5.012912979420449552e-11 3.104780649317514271e-05 2.330081141954887598e-08
7.025000000000000000e+01 5.013280783949632113e-11 3.080209176698469128e-05 2.330223526556358076e-08
7.029999999999999716e+01 5.013651744670881500e-11 3.055832211850603031e-05 2.330367347865230629e-08
7.035000000000000853e+01 5.014025883422643473e-11 3.031648215232247458e-05 2.330512609698425308e-08
7.040000000000000568e+01 5.014403227073440048e-11 3.007655657850671712e-05 2.330659312990423269e-08
7.045000000000000284e+01 5.014783800777464005e-11 2.983853023439747703e-05 2.330807460401264980e-08
7.050000000000000000e+01 5.015167629855870655e-11 2.960238807717147119e-05 2.330957054990597888e-08
7.054999999999999716e+01 5.015554739791736561e-11 2.936811518280190588e-05 2.331108100189408025e-08
7.060000000000000853e+01 5.015945156468639748e-11 2.913569675040154344e-05 2.331260600431848351e-08
7.065000000000000568e+01 5.016338905975870310e-11 2.890511809698784204e-05 2.331414560612865025e-08
7.070000000000000284e+01 5.016736014213202855e-11 2.867636464781719174e-05 2.331569985002716088e-08
7.075000000000000000e+01 5.017136507423172379e-11 2.844942194721968221e-05 2.331726878674579977e-08
7.079999999999999716e+01 5.017540412012664967e-11 2.822427565372577659e-05 2.331885247006545813e-08
7.085000000000000853e+01 5.017947754549865634e-11 2.800091153906889967e-05 2.332045095658745169e-08
7.090000000000000568e+01 5.018358565429710165e-11 2.777931549656299022e-05 2.332206431695509587e-08
7.095000000000000284e+01 5.018772871850982775e-11 2.755947352216586645e-05 2.332369261371453103e-08
7.100000000000000000e+01 5.019190701409663007e-11 2.734137172267254859e-05 2.332533591231121522e-08
7.104999999999999716e+01 5.019612082699150604e-11 2.712499631625944714e-05 2.332699428274424235e-08
7.110000000000000853e+01 5.020037044692577431e-11 2.691033362991628085e-05 2.332866779741924278e-08
7.115000000000000568e+01 5.020465616172851602e-11 2.669737010011997283e-05 2.333035653295548833e-08
7.120000000000000284e+01 5.020897821217223914e-11 2.648609228452433197e-05 2.333206058541284811e-08
7.125000000000000000e+01 5.021333692315499305e-11 2.627648682441450443e-05 2.333378002554090380e-08
7.129999999999999716e+01 5.021773258974783161e-11 2.606854047560646449e-05 2.333551493740645448e-08
7.135000000000000853e+01 5.022216550984363193e-11 2.586224009841317747e-05 2.333726540715705223e-08
7.140000000000000568e+01 5.022663598418896023e-11 2.565757265671819639e-05 2.333903152287864762e-08
7.145000000000000284e+01 5.023114431641593121e-11 2.545452521704867589e-05 2.334081337445324521e-08
